<html><head>
<meta http-equiv="content-type" content="text/html; charset=windows-1252"></head><body><font class="Normal"><b>0 - 48287</b> résultats <font class="Normal">sur un total de <b>48287</b> mots correspondant à votre requête</font><br><br> <pre>ortho	lemme	freqlivres	freqlemfilms2	orthosyll	
acné	acné	0.81	1.90	ac-né	
acrimonie	acrimonie	0.81	0.06	a-cri-mo-nie	
acrobatie	acrobatie	0.81	0.81	a-cro-ba-tie	
acropole	acropole	0.81	0.00	a-cro-po-le	
alluvions	alluvion	0.81	0.16	al-lu-vions	
alsacienne	alsacien	0.81	0.01	al-sa-cien-ne	
aléas	aléa	0.81	0.34	a-léas	
amphore	amphore	0.81	0.46	am-pho-re	
amuse-gueule	amuse-gueule	0.81	1.23	amuse-gueule	
angélique	angélique	0.81	0.07	an-gé-li-que	
anorak	anorak	0.81	0.49	a-no-rak	
antiques	antique	0.81	0.37	an-ti-ques	
antithèse	antithèse	0.81	0.11	an-ti-thè-se	
apesanteur	apesanteur	0.81	0.93	a-pe-san-teur	
approximations	approximation	0.81	0.24	ap-proxi-ma-tions	
apprêt	apprêt	0.81	0.14	ap-prêt	
aqueduc	aqueduc	0.81	0.44	a-que-duc	
aristo	aristo	0.81	0.40	a-ris-to	
arpents	arpent	0.81	0.56	ar-pents	
arçon	arçon	0.81	0.02	ar-çon	
asthmatique	asthmatique	0.81	0.42	as-th-ma-ti-que	
attentisme	attentisme	0.81	0.02	at-ten-tis-me	
attouchement	attouchement	0.81	0.33	at-tou-che-ment	
aubépine	aubépine	0.81	0.06	au-bé-pi-ne	
aurochs	aurochs	0.81	0.00	au-ro-chs	
autrichienne	autrichien	0.81	4.25	au-tri-chien-ne	
avalanches	avalanche	0.81	2.75	a-va-lan-ches	
avancées	avancée	0.81	2.25	a-van-cées	
avant-gardes	avant-garde	0.81	1.52	avant-gardes	
avertisseurs	avertisseur	0.81	0.15	a-ver-tis-seurs	
babouchkas	babouchka	0.81	0.12	ba-bou-ch-kas	
bacilles	bacille	0.81	0.45	ba-cil-les	
balourdise	balourdise	0.81	0.02	ba-lour-di-se	
banjo	banjo	0.81	3.13	ban-jo	
baobab	baobab	0.81	0.58	bao-bab	
barbichette	barbichette	0.81	0.38	bar-bi-chet-te	
barbouille	barbouille	0.81	0.01	bar-bouil-le	
barbouilleur	barbouilleur	0.81	0.00	bar-bouil-leur	
barrique	barrique	0.81	0.99	bar-ri-que	
bastions	bastion	0.81	1.49	bas-tions	
baston	baston	0.81	1.51	bas-ton	
baudruche	baudruche	0.81	0.32	bau-dru-che	
bazooka	bazooka	0.81	1.57	ba-zoo-ka	
belligérants	belligérant	0.81	0.07	bel-li-gé-rants	
bestiau	bestiau	0.81	2.54	bes-tiau	
bibelot	bibelot	0.81	1.52	bi-be-lot	
bidonville	bidonville	0.81	0.72	bi-don-vil-le	
bidules	bidule	0.81	1.10	bi-du-les	
bien-fondé	bien-fondé	0.81	0.31	bien-fondé	
bienfaiteurs	bienfaiteur	0.81	3.40	bien-fai-teurs	
bigorneaux	bigorneau	0.81	1.01	bi-gor-neaux	
biroute	biroute	0.81	0.18	bi-rou-te	
bleds	bled	0.81	5.67	bled-s	
bonbonnes	bonbonne	0.81	0.47	bon-bon-nes	
boniche	boniche	0.81	1.28	bo-ni-che	
bonjours	bonjour	0.81	570.57	bon-jours	
bouchère	boucher	0.81	8.26	bou-chè-re	
bouffonnerie	bouffonnerie	0.81	0.42	bouf-fon-ne-rie	
bougnats	bougnat	0.81	0.00	bou-gnats	
bourdons	bourdon	0.81	1.28	bour-dons	
bourrelier	bourrelier	0.81	0.00	bour-re-lier	
boursouflure	boursouflure	0.81	0.06	bour-sou-flu-re	
boîtier	boîtier	0.81	1.04	boî-tier	
braies	braie	0.81	0.03	braies	
branchage	branchage	0.81	0.41	bran-cha-ge	
branleurs	branleur	0.81	5.22	bran-leurs	
brasse	brasse	0.81	0.67	bras-se	
brochets	brochet	0.81	0.46	bro-chets	
brout	brout	0.81	0.10	brout	
bulbes	bulbe	0.81	0.47	bul-bes	
bureaucrates	bureaucrate	0.81	1.95	bu-reau-cra-tes	
bémol	bémol	0.81	0.88	bé-mol	
bénéficiaires	bénéficiaire	0.81	0.92	bé-né-fi-ciai-res	
cabots	cabot	0.81	1.52	ca-bots	
caisson	caisson	0.81	1.72	cais-son	
calicots	calicot	0.81	0.32	ca-li-cots	
camériste	camériste	0.81	0.18	ca-mé-ris-te	
canalisations	canalisation	0.81	1.47	ca-na-li-sa-tions	
capitalistes	capitaliste	0.81	1.09	ca-pi-ta-lis-tes	
caraco	caraco	0.81	0.28	ca-ra-co	
carrelages	carrelage	0.81	2.40	car-re-la-ges	
casse-dalle	casse-dalle	0.81	0.29	casse-dalle	
castes	caste	0.81	0.73	cas-tes	
cella	cella	0.81	0.28	cel-la	
cerceaux	cerceau	0.81	0.64	cer-ceaux	
chambrière	chambrière	0.81	0.01	cham-briè-re	
charcutiers	charcutier	0.81	0.04	char-cu-tiers	
chasubles	chasuble	0.81	0.11	cha-su-bles	
chaufferie	chaufferie	0.81	0.64	chauf-fe-rie	
chiures	chiure	0.81	0.56	chiu-res	
chlore	chlore	0.81	0.79	ch-lo-re	
chromo	chromo	0.81	0.21	ch-ro-mo	
châtain	châtain	0.81	0.20	châ-tain	
chérubin	chérubin	0.81	2.09	ché-ru-bin	
chênes-lièges	chêne-liège	0.81	0.00	chênes-lièges	
ciboire	ciboire	0.81	0.03	ci-boi-re	
circulaire	circulaire	0.81	0.27	cir-cu-lai-re	
citernes	citerne	0.81	4.19	ci-ter-nes	
citronnelle	citronnelle	0.81	0.46	ci-tron-nel-le	
clignements	clignement	0.81	0.14	cli-gne-ments	
clignotement	clignotement	0.81	0.07	cli-gno-te-ment	
closerie	closerie	0.81	0.01	clo-se-rie	
cocorico	cocorico	0.81	1.27	co-co-ri-co	
coffrage	coffrage	0.81	0.01	cof-fra-ge	
collimateur	collimateur	0.81	0.69	col-li-ma-teur	
communiant	communiant	0.81	0.28	com-mu-niant	
confluent	confluent	0.81	0.21	con-fluent	
congères	congère	0.81	0.05	con-gè-res	
constructeur	constructeur	0.81	1.81	cons-truc-teur	
contrariétés	contrariété	0.81	0.58	con-tra-rié-tés	
contre-ordre	contre-ordre	0.81	0.47	contre-ordre	
coquetteries	coquetterie	0.81	0.63	co-quet-te-ries	
cordelettes	cordelette	0.81	0.11	cor-de-let-tes	
corvette	corvette	0.81	1.32	cor-vet-te	
couac	couac	0.81	0.14	couac	
couchers	coucher	0.81	7.80	cou-chers	
croquant	croquant	0.81	0.23	cro-quant	
crédence	crédence	0.81	0.00	cré-den-ce	
cuissot	cuissot	0.81	0.11	cuis-sot	
cuistres	cuistre	0.81	0.11	cuis-tres	
cumulus	cumulus	0.81	0.09	cu-mu-lus	
curetons	cureton	0.81	0.38	cu-re-tons	
céleri	céleri	0.81	1.62	cé-le-ri	
cônes	cône	0.81	1.08	cô-nes	
damné	damné	0.81	2.57	dam-né	
dancings	dancing	0.81	1.15	dan-cing-s	
demi-litre	demi-litre	0.81	0.67	demi-litre	
demi-saison	demi-saison	0.81	0.00	demi-saison	
despotisme	despotisme	0.81	0.45	des-po-tis-me	
dinguerie	dinguerie	0.81	0.05	din-gue-rie	
diskette	diskette	0.81	0.00	dis-ket-te	
distributeurs	distributeur	0.81	7.88	dis-tri-bu-teurs	
dock	dock	0.81	3.10	do-ck	
dogue	dogue	0.81	0.14	do-gue	
donateur	donateur	0.81	0.89	do-na-teur	
donzelle	donzelle	0.81	0.48	don-zel-le	
douille	douille	0.81	3.67	douil-le	
doyenne	doyen	0.81	3.31	doyen-ne	
duperie	duperie	0.81	0.43	du-pe-rie	
duègne	duègne	0.81	0.03	duè-gne	
décapotable	décapotable	0.81	1.77	dé-ca-po-ta-ble	
déchaînements	déchaînement	0.81	0.14	dé-chaî-ne-ments	
décoction	décoction	0.81	0.83	dé-coc-tion	
déglutition	déglutition	0.81	0.31	dé-glu-ti-tion	
délibération	délibération	0.81	1.17	dé-li-bé-ra-tion	
délinquants	délinquant	0.81	4.16	dé-lin-quants	
dérailleur	dérailleur	0.81	0.02	dé-rail-leur	
désemparé	désemparé	0.81	0.16	dé-sem-pa-ré	
détenteur	détenteur	0.81	0.67	dé-ten-teur	
dévastation	dévastation	0.81	0.44	dé-vas-ta-tion	
dévouements	dévouement	0.81	4.03	dé-voue-ments	
effigies	effigie	0.81	1.60	ef-fi-gies	
effleurement	effleurement	0.81	0.07	ef-fleu-re-ment	
embrun	embrun	0.81	0.68	em-brun	
emmerdeuse	emmerdeur	0.81	4.96	em-mer-deu-se	
emménagement	emménagement	0.81	0.25	em-mé-na-ge-ment	
encadrant	encadrant	0.81	0.00	en-ca-drant	
endives	endive	0.81	0.87	en-di-ves	
engagés	engagé	0.81	1.56	en-ga-gés	
enjambée	enjambée	0.81	0.15	en-jam-bée	
enluminures	enluminure	0.81	0.11	en-lu-mi-nu-res	
enseignants	enseignant	0.81	3.94	en-sei-gnants	
entraîneuses	entraîneur	0.81	8.69	en-traî-neu-ses	
entre-deux	entre-deux	0.81	0.34	entre-deux	
entrechats	entrechat	0.81	0.21	en-tre-chats	
entrecôte	entrecôte	0.81	0.41	en-tre-cô-te	
estomacs	estomac	0.81	23.56	es-to-macs	
estragon	estragon	0.81	0.70	es-tra-gon	
excision	excision	0.81	0.08	ex-ci-sion	
exclu	exclu	0.81	1.26	ex-clu	
excroissance	excroissance	0.81	0.38	ex-crois-san-ce	
exhalaisons	exhalaison	0.81	0.02	ex-ha-lai-sons	
exhibitionnisme	exhibitionnisme	0.81	0.20	ex-hi-bi-tion-nis-me	
exposés	exposé	0.81	3.67	ex-po-sés	
exprès	exprès	0.81	0.19	ex-près	
expédient	expédient	0.81	0.36	ex-pé-dient	
expéditeur	expéditeur	0.81	1.40	ex-pé-di-teur	
fainéant	fainéant	0.81	3.87	fai-néant	
fantasmagorie	fantasmagorie	0.81	0.17	fan-tas-ma-go-rie	
fantastique	fantastique	0.81	9.06	fan-tas-ti-que	
fantoches	fantoche	0.81	0.48	fan-to-ches	
fardeaux	fardeau	0.81	7.56	far-deaux	
feulement	feulement	0.81	0.00	feu-le-ment	
feutres	feutre	0.81	1.45	feu-tres	
fichus	fichu	0.81	1.58	fi-chus	
fictions	fiction	0.81	6.46	fic-tions	
filons	filon	0.81	5.61	fi-lons	
flottant	flottant	0.81	0.05	flot-tant	
fondu	fondu	0.81	0.73	fon-du	
formulaire	formulaire	0.81	9.73	for-mu-lai-re	
fourrière	fourrière	0.81	2.83	four-riè-re	
franc-maçonnerie	franc-maçonnerie	0.81	0.17	franc-maçonnerie	
franc-tireur	franc-tireur	0.81	0.64	franc-tireur	
franciscains	franciscain	0.81	0.21	fran-cis-cains	
frelon	frelon	0.81	0.78	fre-lon	
fumerolles	fumerolle	0.81	0.01	fu-me-rol-les	
futailles	futaille	0.81	0.00	fu-tail-les	
féministes	féministe	0.81	1.42	fé-mi-nis-tes	
fétu	fétu	0.81	0.20	fé-tu	
galion	galion	0.81	0.23	ga-lion	
gangs	gang	0.81	17.48	gang-s	
gaspards	gaspard	0.81	0.54	gas-pard-s	
gauches	gauche	0.81	71.78	gau-ches	
gazons	gazon	0.81	3.81	ga-zons	
geai	geai	0.81	0.27	geai	
geais	geai	0.81	0.27	geais	
gencive	gencive	0.81	1.35	gen-ci-ve	
gesticulations	gesticulation	0.81	0.21	ges-ti-cu-la-tions	
gibiers	gibier	0.81	6.50	gi-biers	
gigolpince	gigolpince	0.81	0.01	gi-gol-pin-ce	
giroflées	giroflée	0.81	0.24	gi-ro-flées	
girolles	girolle	0.81	0.29	gi-rol-les	
glapissement	glapissement	0.81	0.02	gla-pis-se-ment	
gloria	gloria	0.81	2.66	glo-ria	
goualante	goualante	0.81	0.01	goua-lan-te	
goujon	goujon	0.81	0.50	gou-jon	
gourmet	gourmet	0.81	0.97	gour-met	
gousse	gousse	0.81	0.58	gous-se	
goéland	goéland	0.81	0.53	goé-land	
grandiloquence	grandiloquence	0.81	0.06	gran-di-lo-quen-ce	
graveur	graveur	0.81	0.40	gra-veur	
grimpette	grimpette	0.81	0.29	grim-pet-te	
grossissement	grossissement	0.81	0.06	gros-sis-se-ment	
gyrophare	gyrophare	0.81	0.56	gy-ro-pha-re	
gâterie	gâterie	0.81	1.35	gâ-te-rie	
génocide	génocide	0.81	1.25	gé-no-ci-de	
génois	génois	0.81	0.37	gé-nois	
hallier	hallier	0.81	0.02	hal-lier	
harangue	harangue	0.81	0.01	ha-ran-gue	
haubans	hauban	0.81	0.37	hau-bans	
haut-commissariat	haut-commissariat	0.81	0.02	haut-commissariat	
herbier	herbier	0.81	0.16	her-bier	
hi-fi	hi-fi	0.81	0.87	hi-fi	
hippodrome	hippodrome	0.81	0.53	hip-po-dro-me	
hobereaux	hobereau	0.81	0.03	ho-be-reaux	
hontes	honte	0.81	103.40	hon-tes	
houille	houille	0.81	0.00	houil-le	
houlette	houlette	0.81	0.82	hou-let-te	
hérissons	hérisson	0.81	0.75	hé-ris-sons	
hétérosexualité	hétérosexualité	0.81	0.08	hé-té-ro-sexua-li-té	
hôtel-dieu	hôtel-dieu	0.81	0.01	hôtel-dieu	
ibis	ibis	0.81	0.00	i-bis	
if	if	0.81	7.19	if	
illuminés	illuminé	0.81	0.80	il-lu-mi-nés	
illégalité	illégalité	0.81	0.55	il-lé-ga-li-té	
immigration	immigration	0.81	4.91	im-mi-gra-tion	
implantation	implantation	0.81	0.66	im-plan-ta-tion	
impolitesse	impolitesse	0.81	1.01	im-po-li-tes-se	
incarcération	incarcération	0.81	0.84	in-car-cé-ra-tion	
incartade	incartade	0.81	0.11	in-car-ta-de	
incidence	incidence	0.81	0.82	in-ci-den-ce	
indics	indic	0.81	5.36	in-dics	
indigo	indigo	0.81	0.45	in-di-go	
informatique	informatique	0.81	4.60	in-for-ma-ti-que	
insoumis	insoumis	0.81	0.36	in-sou-mis	
insoumission	insoumission	0.81	0.03	in-sou-mis-sion	
instabilité	instabilité	0.81	0.93	in-sta-bi-li-té	
interdictions	interdiction	0.81	3.11	in-ter-dic-tions	
international	international	0.81	0.87	in-ter-na-tio-nal	
intouchable	intouchable	0.81	0.81	in-tou-cha-ble	
intruse	intrus	0.81	4.35	in-tru-se	
intéressante	intéressant	0.81	13.95	in-té-res-san-te	
invective	invective	0.81	0.25	in-vec-ti-ve	
irrégularités	irrégularité	0.81	0.96	ir-ré-gu-la-ri-tés	
jeeps	jeep	0.81	4.65	jeeps	
junkie	junkie	0.81	5.15	jun-kie	
khôl	khôl	0.81	0.00	khôl	
laitues	laitue	0.81	2.52	lai-tues	
lampion	lampion	0.81	0.28	lam-pion	
lampées	lampée	0.81	0.26	lam-pées	
laser	laser	0.81	7.87	la-ser	
lebel	lebel	0.81	0.00	le-bel	
lentisques	lentisque	0.81	0.00	len-tis-ques	
levure	levure	0.81	1.05	le-vu-re	
licences	licence	0.81	8.27	li-cen-ces	
lit-bateau	lit-bateau	0.81	0.00		
localité	localité	0.81	0.36	lo-ca-li-té	
logos	logos	0.81	0.16	lo-gos	
lutteuses	lutteur	0.81	1.27	lut-teu-ses	
lâcher	lâcher	0.81	0.95	lâ-cher	
lésions	lésion	0.81	4.37	lé-sions	
majuscule	majuscule	0.81	0.85	ma-jus-cu-le	
malchanceux	malchanceux	0.81	0.80	mal-chan-ceux	
malotru	malotru	0.81	0.46	ma-lo-tru	
mameluk	mameluk	0.81	0.00	ma-me-luk	
mammifères	mammifère	0.81	1.27	mam-mi-fè-res	
manille	manille	0.81	0.40	ma-nil-le	
mantille	mantille	0.81	0.02	man-til-le	
maquignons	maquignon	0.81	0.35	ma-qui-gnons	
marcheur	marcheur	0.81	0.70	mar-cheur	
marcheurs	marcheur	0.81	0.70	mar-cheurs	
mardis	mardi	0.81	23.65	mar-dis	
marginaux	marginal	0.81	0.58	mar-gi-naux	
marketing	marketing	0.81	1.88	mar-ke-ting	
marseillais	marseillais	0.81	1.27	mar-seil-lais	
marxistes	marxiste	0.81	0.35	mar-xis-tes	
mensualité	mensualité	0.81	0.72	men-sua-li-té	
mensuel	mensuel	0.81	0.04	men-suel	
menuet	menuet	0.81	0.75	me-nuet	
mercredis	mercredi	0.81	21.48	mer-cre-dis	
meringue	meringue	0.81	0.51	me-rin-gue	
merisier	merisier	0.81	0.13	me-ri-sier	
meutes	meute	0.81	2.45	meu-tes	
mi-cuisse	mi-cuisse	0.81	0.06	mi-cuisse	
mi-pente	mi-pente	0.81	0.02	mi-pente	
mignons	mignon	0.81	9.02	mi-gnons	
milord	milord	0.81	2.72	mi-lord	
mirlitons	mirliton	0.81	0.05	mir-li-tons	
mironton	mironton	0.81	0.01	mi-ron-ton	
mièvrerie	mièvrerie	0.81	0.14	miè-vre-rie	
moelles	moelle	0.81	4.23	moel-les	
moissonneurs	moissonneur	0.81	0.75	mois-son-neurs	
molleton	molleton	0.81	0.00	mol-le-ton	
mollusque	mollusque	0.81	0.93	mol-lus-que	
mondanité	mondanité	0.81	0.33	mon-da-ni-té	
monogramme	monogramme	0.81	0.21	mo-no-gram-me	
mont-de-piété	mont-de-piété	0.81	0.98	mont-de-piété	
montgolfière	montgolfière	0.81	0.81	mont-gol-fiè-re	
montreur	montreur	0.81	0.48	mon-treur	
morillon	morillon	0.81	0.14	mo-ril-lon	
mornifle	mornifle	0.81	0.00	mor-ni-fle	
morphologie	morphologie	0.81	0.33	mor-pho-lo-gie	
morpions	morpion	0.81	2.14	mor-pions	
mortel	mortel	0.81	7.09	mor-tel	
motivation	motivation	0.81	4.81	mo-ti-va-tion	
moujingues	moujingue	0.81	0.00	mou-jin-gues	
muflerie	muflerie	0.81	0.12	mu-fle-rie	
mufles	mufle	0.81	1.70	mu-fles	
munificence	munificence	0.81	0.14	mu-ni-fi-cen-ce	
musc	musc	0.81	0.28	musc	
muse	muse	0.81	2.42	mu-se	
mutinerie	mutinerie	0.81	3.13	mu-ti-ne-rie	
myrtes	myrte	0.81	1.25	myr-tes	
mythomane	mythomane	0.81	0.17	my-tho-ma-ne	
méconnaissance	méconnaissance	0.81	0.03	mé-con-nais-san-ce	
mécontents	mécontent	0.81	0.62	mé-con-tents	
mécréant	mécréant	0.81	1.41	mé-créant	
méningite	méningite	0.81	0.99	mé-nin-gi-te	
métayer	métayer	0.81	0.23	mé-tayer	
météore	météore	0.81	1.06	mé-téo-re	
nant	nant	0.81	0.32	nant	
napoléon	napoléon	0.81	0.18	na-po-léon	
narguilé	narguilé	0.81	0.08	nar-gui-lé	
naïvetés	naïveté	0.81	0.95	naï-ve-tés	
nectar	nectar	0.81	2.28	nec-tar	
nescafé	nescafé	0.81	0.20	nes-ca-fé	
nimbe	nimbe	0.81	0.01	nim-be	
noiraud	noiraud	0.81	0.37	noi-raud	
nomenclature	nomenclature	0.81	0.03	no-men-cla-tu-re	
nord-africains	nord-africain	0.81	0.00	nord-africains	
normaliens	normalien	0.81	0.00	nor-ma-liens	
occases	occase	0.81	1.25	oc-ca-ses	
on-dit	on-dit	0.81	0.14	on-dit	
oppositions	opposition	0.81	5.28	op-po-si-tions	
orifices	orifice	0.81	1.85	o-ri-fi-ces	
pachas	pacha	0.81	7.28	pa-chas	
paillot	paillot	0.81	0.00	pail-lot	
pampa	pampa	0.81	0.61	pam-pa	
pampres	pampre	0.81	0.41	pam-pres	
papauté	papauté	0.81	0.01	pa-pau-té	
papelards	papelard	0.81	0.17	pa-pe-lard-s	
parados	parados	0.81	0.00	pa-ra-dos	
pardons	pardon	0.81	55.62	par-dons	
parentes	parent	0.81	188.38	pa-ren-tes	
partages	partage	0.81	3.74	par-ta-ges	
party	party	0.81	1.54		
paso doble	paso doble	0.81	0.69	pa-so do-ble	
passionnés	passionné	0.81	0.94	pas-sion-nés	
pauvrette	pauvrette	0.81	1.16	pau-vret-te	
perfections	perfection	0.81	7.76	per-fec-tions	
perruche	perruche	0.81	0.78	per-ru-che	
petits-beurre	petit-beurre	0.81	0.00	petits-beurre	
phtisie	phtisie	0.81	0.05	phti-sie	
pique-feu	pique-feu	0.81	0.03	pique-feu	
pis-aller	pis-aller	0.81	0.14	pis-aller	
pisteur	pisteur	0.81	0.54	pis-teur	
pivert	pivert	0.81	0.22	pi-vert	
piétinements	piétinement	0.81	0.11	pié-ti-ne-ments	
planning	planning	0.81	4.77	plan-ning	
pleur	pleur	0.81	9.52	pleur	
pneumonie	pneumonie	0.81	4.96	pneu-mo-nie	
polytechnicien	polytechnicien	0.81	0.25	po-ly-te-ch-ni-cien	
expérimentations	expérimentation	0.74	1.30	ex-pé-ri-men-ta-tions	
externes	externe	0.74	0.50	ex-ter-nes	
factionnaires	factionnaire	0.74	0.04	fac-tion-nai-res	
fainéants	fainéant	0.74	3.87	fai-néants	
faiseurs	faiseur	0.74	1.89	fai-seurs	
fait-tout	fait-tout	0.74	0.01	fait-tout	
faux-fuyants	faux-fuyant	0.74	0.22	faux-fuyants	
faux-semblant	faux-semblant	0.74	0.46	faux-semblant	
faux-semblants	faux-semblant	0.74	0.46	faux-semblants	
fellaga	fellaga	0.74	0.00	fel-la-ga	
fellation	fellation	0.74	0.98	fel-la-tion	
fenouil	fenouil	0.74	1.14	fe-nouil	
feutrine	feutrine	0.74	0.00	feu-tri-ne	
fiefs	fief	0.74	3.38	fief-s	
fientes	fiente	0.74	0.79	fien-tes	
fioriture	fioriture	0.74	0.25	fio-ri-tu-re	
firmes	firme	0.74	4.32	fir-mes	
flash-back	flash-back	0.74	0.33	flash-back	
fleurette	fleurette	0.74	0.29	fleu-ret-te	
flicards	flicard	0.74	0.31	fli-card-s	
fondue	fondue	0.74	1.08	fon-due	
forban	forban	0.74	0.19	for-ban	
formol	formol	0.74	0.88	for-mol	
formulaires	formulaire	0.74	9.73	for-mu-lai-res	
fougère	fougère	0.74	0.76	fou-gè-re	
fourgues	fourgue	0.74	0.20	four-gues	
foutaise	foutaise	0.74	8.66	fou-tai-se	
fractures	fracture	0.74	7.88	frac-tu-res	
frocs	froc	0.74	6.92	frocs	
frénésies	frénésie	0.74	1.25	fré-né-sies	
fugitive	fugitif	0.74	4.96	fu-gi-ti-ve	
fumets	fumet	0.74	0.25	fu-mets	
gaines	gaine	0.74	2.15	gai-nes	
galantine	galantine	0.74	0.01	ga-lan-ti-ne	
gargouilles	gargouille	0.74	0.73	gar-gouil-les	
gigots	gigot	0.74	1.46	gi-gots	
girofle	girofle	0.74	0.83	gi-ro-fle	
gisquettes	gisquette	0.74	0.00	gis-quet-tes	
gladiateur	gladiateur	0.74	2.84	gla-dia-teur	
glaviot	glaviot	0.74	0.13	gla-viot	
gloutonnerie	gloutonnerie	0.74	0.27	glou-ton-ne-rie	
gondolier	gondolier	0.74	0.72	gon-do-lier	
gorilles	gorille	0.74	6.06	go-ril-les	
gouape	gouape	0.74	0.39	goua-pe	
gouge	gouge	0.74	0.02	gou-ge	
goulag	goulag	0.74	0.31	gou-lag	
goulet	goulet	0.74	0.09	gou-let	
gourmets	gourmet	0.74	0.97	gour-mets	
graffitis	graffiti	0.74	2.73	graf-fi-tis	
grimoires	grimoire	0.74	0.49	gri-moi-res	
gris-gris	gris-gris	0.74	0.22	gris-gris	
grive	grive	0.74	1.73	gri-ve	
guet-apens	guet-apens	0.74	0.68	guet-apens	
gueuleton	gueuleton	0.74	0.65	gueu-le-ton	
guibolle	guibolle	0.74	0.11	gui-bol-le	
gymnastes	gymnaste	0.74	0.35	gym-nas-tes	
gélules	gélule	0.74	0.38	gé-lu-les	
gésier	gésier	0.74	0.07	gé-sier	
hachette	hachette	0.74	0.22	ha-chet-te	
hameçons	hameçon	0.74	3.08	ha-me-çons	
haïtienne	haïtien	0.74	0.58	haï-tien-ne	
herbage	herbage	0.74	0.10	her-ba-ge	
hindous	hindou	0.74	1.79	hin-dous	
historique	historique	0.74	2.00	his-to-ri-que	
homo	homo	0.74	4.51	ho-mo	
horions	horion	0.74	0.00	ho-rions	
hourra	hourra	0.74	2.38	hour-ra	
hépatite	hépatite	0.74	2.12	hé-pa-ti-te	
hérésies	hérésie	0.74	1.72	hé-ré-sies	
idéaux	idéal	0.74	11.22	i-déaux	
idéogrammes	idéogramme	0.74	0.39	i-déo-gram-mes	
ifs	if	0.74	7.19	if-s	
imagiers	imagier	0.74	0.00	i-ma-giers	
impie	impie	0.74	1.09	im-pie	
implications	implication	0.74	2.96	im-pli-ca-tions	
inactivité	inactivité	0.74	0.17	i-n-ac-ti-vi-té	
individualité	individualité	0.74	0.58	in-di-vi-dua-li-té	
infantilisme	infantilisme	0.74	0.06	in-fan-ti-lis-me	
informateur	informateur	0.74	4.15	in-for-ma-teur	
ingérences	ingérence	0.74	0.23	in-gé-ren-ces	
inhibition	inhibition	0.74	1.51	in-hi-bi-tion	
inimitié	inimitié	0.74	0.33	i-ni-mi-tié	
insubordination	insubordination	0.74	1.17	in-su-bor-di-na-tion	
intellos	intello	0.74	3.11	in-tel-los	
interdépendance	interdépendance	0.74	0.11	in-ter-dé-pen-dan-ce	
interruptions	interruption	0.74	2.88	in-ter-rup-tions	
intoxication	intoxication	0.74	1.51	in-toxi-ca-tion	
intrépidité	intrépidité	0.74	0.04	in-tré-pi-di-té	
intégralité	intégralité	0.74	0.43	in-té-gra-li-té	
invisibles	invisible	0.74	1.06	in-vi-si-bles	
invites	invite	0.74	2.27	in-vi-tes	
ire	ire	0.74	0.58	i-re	
irrégularité	irrégularité	0.74	0.96	ir-ré-gu-la-ri-té	
israéliens	israélien	0.74	4.53	is-raé-liens	
jachère	jachère	0.74	0.12	ja-chè-re	
jacinthes	jacinthe	0.74	0.15	ja-cin-thes	
jaffe	jaffe	0.74	0.17	jaf-fe	
jars	jars	0.74	0.09	jars	
jeûnes	jeûne	0.74	1.84	jeû-nes	
jolis	joli	0.74	0.96	jo-lis	
jongleur	jongleur	0.74	0.58	jon-gleur	
jonque	jonque	0.74	0.34	jon-que	
jonquilles	jonquille	0.74	0.39	jon-quil-les	
joueuse	joueur	0.74	28.45	joueu-se	
journaliers	journalier	0.74	0.25	jour-na-liers	
juré	juré	0.74	8.82	ju-ré	
kiki	kiki	0.74	0.53	ki-ki	
la	la	0.74	3.62	la	
lagon	lagon	0.74	0.84	la-gon	
laide	laid	0.74	1.42	lai-de	
laitière	laitier	0.74	1.32	lai-tiè-re	
lanciers	lancier	0.74	0.55	lan-ciers	
laveuse	laveur	0.74	2.49	la-veu-se	
layettes	layette	0.74	0.18	layet-tes	
laïque	laïque	0.74	0.00	laï-que	
leaders	leader	0.74	12.72	lea-ders	
lentille	lentille	0.74	4.66	len-til-le	
leurres	leurre	0.74	2.67	leur-res	
limes	lime	0.74	1.56	li-mes	
liseré	liseré	0.74	0.02	li-se-ré	
litige	litige	0.74	0.78	li-ti-ge	
lobes	lobe	0.74	3.58	lo-bes	
localités	localité	0.74	0.36	lo-ca-li-tés	
loden	loden	0.74	0.27	lo-den	
loggias	loggia	0.74	0.10	log-gias	
loir	loir	0.74	0.69	loir	
louches	louche	0.74	1.86	lou-ches	
lourdaud	lourdaud	0.74	0.64	lour-daud	
lubricité	lubricité	0.74	0.57	lu-bri-ci-té	
lupanar	lupanar	0.74	0.21	lu-pa-nar	
lustrine	lustrine	0.74	0.00	lus-tri-ne	
léproserie	léproserie	0.74	0.32	lé-pro-se-rie	
lévriers	lévrier	0.74	0.94	lé-vriers	
macarons	macaron	0.74	0.34	ma-ca-rons	
machinisme	machinisme	0.74	0.00	ma-chi-nis-me	
madones	madone	0.74	5.25	ma-do-nes	
maigres	maigre	0.74	2.21	mai-gres	
mainate	mainate	0.74	0.03	mai-na-te	
mallettes	mallette	0.74	9.30	mal-let-tes	
maléfice	maléfice	0.74	0.89	ma-lé-fi-ce	
mame	mame	0.74	0.00		
mandataire	mandataire	0.74	0.37	man-da-tai-re	
